target,distractor,set,ans1,ans2,TrialNum,Word,WordCategory,FishType,WordList,WordValence,WordReputation,CorrectResp,IncorrectResp,FishTypeFile,Round,WordType,Condition,weather_thisRepN,weather_thisTrialN,weather_thisN,weather_thisIndex,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,boat_thisRepN,boat_thisTrialN,boat_thisN,boat_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,para_thisRepN,para_thisTrialN,para_thisN,para_thisIndex,fish_thisRepN,fish_thisTrialN,fish_thisN,fish_thisIndex,fis_temp_thisRepN,fis_temp_thisTrialN,fis_temp_thisN,fis_temp_thisIndex,fis_round_thisRepN,fis_round_thisTrialN,fis_round_thisN,fis_round_thisIndex,fis_trials_thisRepN,fis_trials_thisTrialN,fis_trials_thisN,fis_trials_thisIndex,fis_main_break_thisRepN,fis_main_break_thisTrialN,fis_main_break_thisN,fis_main_break_thisIndex,para_prac_loop_thisRepN,para_prac_loop_thisTrialN,para_prac_loop_thisN,para_prac_loop_thisIndex,para_main_loop_thisRepN,para_main_loop_thisTrialN,para_main_loop_thisN,para_main_loop_thisIndex,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,targ_started,fl_ans,fl_res,fl_corr,fl_rt,fl_rt_2,fl_key_resp_keys,fis_slider_2_started,Fish_2_started,fis_WordBox_2_started,fis_Words_2_started,fis_slider_2_response,fis_slider_2_rt,Response_2,Feedback_2,fis_BackGround_Feedback_2_started,fis_Feedbacks_2_started,fis_Feedbacks_2_stopped,fis_BackGround_Feedback_2_stopped,fis_slider_started,fis_BackGround_started,Fish_started,fis_WordBox_started,fis_Words_started,fis_slider_response,fis_slider_rt,Response,Feedback,fis_BackGround_Feedback_started,fis_Feedbacks_started,fis_Feedbacks_stopped,fis_BackGround_Feedback_stopped,fis_roundN,st_ans,st_res,st_corr,st_rt,st_rt2,st2_resp_keys,st2_resp_corr,id_,x___,x__,weather,boat,parachute,fish,test_mode,date,expName,psychopyVersion,frameRate
,,NaN,,,18,나를 보내줘,6,Orange,A,0,0,ScrollUp,ScrollDown,Orange.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,17,17,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,787.289536600001,787.289536600001,787.289536600001,787.289536600001,787.289536600001,1.71604938271605,1.46419800003059,ScrollUp,정답,788.7384036,788.7384036,789.231866699993,789.756563800038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,19,넌 불친절해,5,Green,B,2.20833333333333,2.03333333333333,ScrollUp,ScrollDown,Green.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,18,18,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,789.756563800038,789.756563800038,789.756563800038,789.756563800038,789.756563800038,1.62962962962963,0.970861100009643,ScrollUp,정답,790.710625800013,790.710625800013,791.204186699993,791.714985200029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,20,넌 지적이야,2,Green,B,5.75,4.36666666666667,ScrollUp,ScrollDown,Green.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,19,19,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,791.714985200029,791.714985200029,791.714985200029,791.714985200029,791.714985200029,1.7391975308642,0.81995370000368,ScrollUp,정답,792.530054200033,792.530054200033,793.02358540002,793.550830800028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,21,넌 우유부단해,4,Orange,A,2.66666666666667,3.16666666666667,ScrollDown,ScrollUp,Orange.png,3,Negative,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,20,20,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,793.550830800028,793.550830800028,793.550830800028,793.550830800028,793.550830800028,1,1.03441919997567,ScrollDown,정답,794.564926500025,794.564926500025,795.058064199984,795.580561799987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,22,나를 데려가줘,6,Green,B,0,0,ScrollDown,ScrollUp,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,21,21,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,795.580561799987,795.580561799987,795.580561799987,795.580561799987,795.580561799987,1.01543209876543,1.07504429999972,ScrollDown,정답,796.641209400026,796.641209400026,797.134863200015,797.645368100028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,23,넌 성실해,1,Green,B,6.04166666666667,5.7,ScrollUp,ScrollDown,Green.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,22,22,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,797.645368100028,797.645368100028,797.645368100028,797.645368100028,797.645368100028,1.64814814814815,1.02815849997569,ScrollUp,정답,798.668996200024,798.668996200024,799.162228100002,799.686427699984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,24,넌 현실주의적이야,3,Orange,A,4.625,4.4,ScrollDown,ScrollUp,Orange.png,3,Neutral,Neutral,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,23,23,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,799.686427699984,799.686427699984,799.686427699984,799.686427699984,799.686427699984,1,1.03371330001391,ScrollDown,정답,800.703695300035,800.703695300035,801.197081500024,801.712186000019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,25,넌 진실돼,1,Orange,A,6.625,5.56666666666667,ScrollDown,ScrollUp,Orange.png,3,Positive,Congruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,24,24,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,801.712186000019,801.712186000019,801.712186000019,801.712186000019,801.712186000019,1,1.13799930003006,ScrollDown,정답,802.842684000032,802.842684000032,803.335944599996,803.863780600019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,26,넌 천진난만해,3,Green,B,4.95833333333333,4.83333333333333,ScrollUp,ScrollDown,Green.png,3,Neutral,Neutral,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,803.863780600019,803.863780600019,803.863780600019,803.863780600019,803.863780600019,1.72685185185185,0.845293499995023,ScrollUp,정답,804.685795900004,804.685795900004,805.176101499994,805.702636500006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,27,넌 교양없어,5,Orange,A,2.41666666666667,2.2,ScrollDown,ScrollUp,Orange.png,3,Negative,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,26,26,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,805.702636500006,805.702636500006,805.702636500006,805.702636500006,805.702636500006,1.07098765432099,0.814799799991306,ScrollDown,정답,806.495356400032,806.495356400032,806.988676100038,807.50017340004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,28,나를 보내줘,6,Orange,A,0,0,ScrollUp,ScrollDown,Orange.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,27,27,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,807.50017340004,807.50017340004,807.50017340004,807.50017340004,807.50017340004,1.66975308641975,0.888149600010365,ScrollUp,정답,808.384281100007,808.384281100007,808.877821300004,809.393401400011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,29,넌 엉뚱스러워,3,Orange,A,4.16666666666667,4.13333333333333,ScrollDown,ScrollUp,Orange.png,3,Neutral,Neutral,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,28,28,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,809.393401400011,809.393401400011,809.393401400011,809.393401400011,809.393401400011,1.14506172839506,0.807539600005839,ScrollDown,정답,810.189811500022,810.189811500022,810.68315669999,811.206249799987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,30,넌 무지해,4,Green,B,2.54166666666667,3.06666666666667,ScrollUp,ScrollDown,Green.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,29,29,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,811.206249799987,811.206249799987,811.206249799987,811.206249799987,811.206249799987,1.6466049382716,0.784231500001624,ScrollUp,정답,811.974653500016,811.974653500016,812.46786590002,812.983489000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,31,넌 음울해,5,Green,B,2.25,2.23333333333333,ScrollUp,ScrollDown,Green.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,30,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,812.983489000006,812.983489000006,812.983489000006,812.983489000006,812.983489000006,1.72993827160494,0.846449400007259,ScrollUp,정답,813.82176620001,813.82176620001,814.31529649999,814.838895599998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,32,넌 냉소적이야,5,Orange,A,2.91666666666667,2.4,ScrollDown,ScrollUp,Orange.png,3,Negative,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,31,31,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,814.838895599998,814.838895599998,814.838895599998,814.838895599998,814.838895599998,1.13425925925926,0.7490986000048,ScrollDown,정답,815.571770400042,815.571770400042,816.065008000005,816.587281099986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,33,나를 데려가줘,6,Green,B,0,0,ScrollDown,ScrollUp,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,32,32,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,816.587281099986,816.587281099986,816.587281099986,816.587281099986,816.587281099986,1,0.924787099997047,ScrollDown,정답,817.495379200031,817.495379200031,817.988969900005,818.515094000031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,34,넌 쾌활해,1,Orange,A,5.54166666666667,5.73333333333333,ScrollDown,ScrollUp,Orange.png,3,Positive,Congruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,33,33,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,818.515094000031,818.515094000031,818.515094000031,818.515094000031,818.515094000031,1,0.99227610003436,ScrollDown,정답,819.488417299988,819.488417299988,819.981997499999,820.49382969999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,35,나를 보내줘,6,Orange,A,0,0,ScrollUp,ScrollDown,Orange.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,34,34,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,820.49382969999,820.49382969999,820.49382969999,820.49382969999,820.49382969999,1.65586419753086,0.870547800033819,ScrollUp,정답,821.356596100028,821.356596100028,821.849773199996,822.374745699984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,36,넌 명랑해,1,Green,B,5.73913043478261,5.66666666666667,ScrollUp,ScrollDown,Green.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,35,35,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,822.374745699984,822.374745699984,822.374745699984,822.374745699984,822.374745699984,1.65740740740741,0.825973200029694,ScrollUp,정답,823.182859199995,823.182859199995,823.676151000021,824.201204799989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,37,넌 멍해,4,Orange,A,2.83333333333333,3.4,ScrollDown,ScrollUp,Orange.png,3,Negative,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,36,36,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,824.201204799989,824.201204799989,824.201204799989,824.201204799989,824.201204799989,1,0.846665499964729,ScrollDown,정답,825.030270899995,825.030270899995,825.5236439,826.046161999984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,38,나를 데려가줘,6,Green,B,0,0,ScrollDown,ScrollUp,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,37,37,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,826.046161999984,826.046161999984,826.046161999984,826.046161999984,826.046161999984,1,1.09580860001734,ScrollDown,정답,827.127464600024,827.127464600024,827.620963299996,828.143812499999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,39,넌 현명해,2,Orange,A,6.54166666666667,4.53333333333333,ScrollDown,ScrollUp,Orange.png,3,Positive,Congruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,38,38,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,828.143812499999,828.143812499999,828.143812499999,828.143812499999,828.143812499999,1,1.02686830004677,ScrollDown,정답,829.15520530002,829.15520530002,829.648660100007,830.173022600007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,40,넌 수줍어,3,Green,B,3.54166666666667,4.36666666666667,ScrollUp,ScrollDown,Green.png,3,Neutral,Neutral,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,39,39,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,830.173022600007,830.173022600007,830.173022600007,830.173022600007,830.173022600007,1.86574074074074,0.827218399965204,ScrollUp,정답,830.981517000007,830.981517000007,831.475083300029,831.986465500027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,41,나를 데려가줘,6,Green,B,0,0,ScrollDown,ScrollUp,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,40,40,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,831.986465500027,831.986465500027,831.986465500027,831.986465500027,831.986465500027,1,1.05432719999226,ScrollDown,정답,833.037170400028,833.037170400028,833.530576299992,834.041604100028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,42,넌 성숙해,2,Green,B,5.83333333333333,4.53333333333333,ScrollUp,ScrollDown,Green.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,41,41,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,834.041604100028,834.041604100028,834.041604100028,834.041604100028,834.041604100028,1.91203703703704,1.29753290000372,ScrollUp,정답,835.335667200037,835.335667200037,835.829242500011,836.329430299986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
,,NaN,,,NaN,,NaN,,,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27,여자,no,yes,yes,yes,no,2022-11-01_11h25.43.324,Main,2022.2.4,None
