target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,mouse_2_clicked_name,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,9,225,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,negative,l,l,1,0.816142499999842,633.710713299981,634.721336199989,634.703477600007,None,633.710713299981,None,633.710713299981,None,633.710713299981,None,635.512560029989,None,635.512560029989,None,635.512560029989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,10,226,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.782886000000872,635.530825399997,636.53973009999,636.504621100001,None,635.530825399997,None,635.530825399997,None,635.530825399997,None,637.297409929984,None,637.297409929984,None,637.297409929984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,11,227,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,negative,l,l,1,0.874002700002166,637.316495799983,638.335384400008,638.292158900003,None,637.316495799983,None,637.316495799983,None,637.316495799983,None,639.175444329981,None,639.175444329981,None,639.175444329981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,12,228,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.718122199992649,639.194544900005,640.218385499989,640.172554999997,None,639.194544900005,None,639.194544900005,None,639.194544900005,None,640.895778829997,None,640.895778829997,None,640.895778829997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,13,229,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.25671980000334,640.91339229999,641.936973600008,641.892152899993,None,640.91339229999,None,640.91339229999,None,640.91339229999,None,643.157247329984,None,643.157247329984,None,643.157247329984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,14,230,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,negative,l,l,1,0.763361699995585,643.174764299998,644.185325300001,644.158749299997,None,643.174764299998,None,643.174764299998,None,643.174764299998,None,644.924252829989,None,644.924252829989,None,644.924252829989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,15,231,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.704168500000378,644.942841899989,645.953929499985,645.935260300001,None,644.942841899989,None,644.942841899989,None,644.942841899989,None,646.631089629993,None,646.631089629993,None,646.631089629993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,16,232,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,positive,j,j,1,0.793139400018845,646.647047100007,647.670703099982,647.625860200002,None,646.647047100007,None,646.647047100007,None,646.647047100007,None,648.426713329981,None,648.426713329981,None,648.426713329981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,17,233,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,positive,j,j,1,0.689837200014153,648.443815699982,649.458234399994,649.4218597,None,648.443815699982,None,648.443815699982,None,648.443815699982,None,650.120245329986,None,650.120245329986,None,650.120245329986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,0,234,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,negative,l,l,1,0.841617900005076,650.14032809998,651.157887199981,651.121962200006,None,650.14032809998,None,650.14032809998,None,650.14032809998,None,651.963872629983,None,651.963872629983,None,651.963872629983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,1,235,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.698400699999183,651.97845699999,652.992555100005,652.958686800004,None,651.97845699999,None,651.97845699999,None,651.97845699999,None,653.664585829983,None,653.664585829983,None,653.664585829983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,2,236,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,neutral,k,k,1,0.840953699982492,653.681298999989,654.702384999982,654.660948999983,None,653.681298999989,None,653.681298999989,None,653.681298999989,None,655.509466929981,None,655.509466929981,None,655.509466929981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,3,237,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.580416699987836,655.527524300007,656.54256479998,656.506269100006,None,655.527524300007,None,655.527524300007,None,655.527524300007,None,657.093807129984,None,657.093807129984,None,657.093807129984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,4,238,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,negative,l,l,1,0.801139999995939,657.109448999981,658.109180800006,658.092735499988,None,657.109448999981,None,657.109448999981,None,657.109448999981,None,658.896983530003,None,658.896983530003,None,658.896983530003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,5,239,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,positive,j,l,0,-0.642499000008684,658.914403200004,NaN,NaN,None,658.914403200004,None,658.914403200004,None,658.914403200004,None,659.270325399993,None,659.270325399993,None,659.270325399993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6,240,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,positive,j,j,1,0.878988899989054,662.277880599984,663.302193199983,663.258675499994,None,662.277880599984,None,662.277880599984,None,662.277880599984,None,664.14330753001,None,664.14330753001,None,664.14330753001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7,241,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,neutral,k,k,1,0.766445799992653,664.160603600001,665.175920999987,665.139906099997,None,664.160603600001,None,664.160603600001,None,664.160603600001,None,665.912379730007,None,665.912379730007,None,665.912379730007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,8,242,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.897539500001585,665.930176399997,666.936038299988,666.916496699996,None,665.930176399997,None,665.930176399997,None,665.930176399997,None,667.81313502999,None,667.81313502999,None,667.81313502999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,9,243,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,negative,l,l,1,0.866583099996205,667.828576500004,668.831156200002,668.812613099988,None,667.828576500004,None,667.828576500004,None,667.828576500004,None,669.681396729991,None,669.681396729991,None,669.681396729991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,10,244,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,negative,l,l,1,0.806966400006786,669.69959969999,670.710187899997,670.674727999984,None,669.69959969999,None,669.69959969999,None,669.69959969999,None,671.492697529998,None,671.492697529998,None,671.492697529998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,11,245,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,positive,j,j,1,0.853969700023299,671.509275399992,672.526046899991,672.489406499983,None,671.509275399992,None,671.509275399992,None,671.509275399992,None,673.349034530003,None,673.349034530003,None,673.349034530003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,12,246,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,negative,l,l,1,1.15586400000029,673.365543699998,674.385987799993,674.342780300009,None,673.365543699998,None,673.365543699998,None,673.365543699998,None,675.506734629985,None,675.506734629985,None,675.506734629985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,13,247,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.747337300010258,675.526607799984,676.542362299981,676.506209099985,None,675.526607799984,None,675.526607799984,None,675.526607799984,None,677.259605529989,None,677.259605529989,None,677.259605529989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,14,248,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,positive,j,j,1,0.846704099996714,677.275595999992,678.286487000005,678.259654399997,None,677.275595999992,None,677.275595999992,None,677.275595999992,None,679.108726929998,None,679.108726929998,None,679.108726929998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,15,249,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,neutral,k,k,1,1.05011890002061,679.126375799999,680.126568499982,680.109771499992,None,679.126375799999,None,679.126375799999,None,679.126375799999,None,681.160971829997,None,681.160971829997,None,681.160971829997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,16,250,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,neutral,positive,j,j,1,0.847333500016248,681.178476800007,682.193201499991,682.15719279999,None,681.178476800007,None,681.178476800007,None,681.178476800007,None,683.012470630006,None,683.012470630006,None,683.012470630006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,17,251,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,positive,j,j,1,0.797914599999785,683.02716149998,684.043263,684.006392199983,None,683.02716149998,None,683.02716149998,None,683.02716149998,None,684.812679329983,None,684.812679329983,None,684.812679329983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,0,252,9,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,negative,negative,l,l,1,0.931035499990685,684.829098599992,685.853192599985,685.810013399983,None,684.829098599992,None,684.829098599992,None,684.829098599992,None,686.746139729986,None,686.746139729986,None,686.746139729986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,1,253,16,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.751995500002522,686.761991999985,687.763669699983,687.745402800007,None,686.761991999985,None,686.761991999985,None,686.761991999985,None,688.501737530003,None,688.501737530003,None,688.501737530003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,2,254,4,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,neutral,k,k,1,0.753556099982234,688.520652899984,689.527480399993,689.493264399993,None,688.520652899984,None,688.520652899984,None,688.520652899984,None,690.257673630005,None,690.257673630005,None,690.257673630005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,3,255,0,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,negative,l,l,1,0.832985599990934,690.277180500008,691.288342099986,691.243110499985,None,690.277180500008,None,690.277180500008,None,690.277180500008,None,692.093792529989,None,692.093792529989,None,692.093792529989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,4,256,3,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,negative,l,l,1,0.734632000006968,692.110309199983,693.110595999984,693.092979599984,None,692.110309199983,None,692.110309199983,None,692.110309199983,None,693.830762229985,None,693.830762229985,None,693.830762229985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,5,257,17,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.70186209998792,693.846745999996,694.870146500005,694.826784799981,None,693.846745999996,None,693.846745999996,None,693.846745999996,None,695.535823630003,None,695.535823630003,None,695.535823630003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6,258,15,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,negative,l,l,1,0.991841600014595,695.557150799985,696.5757859,696.539348399994,None,695.557150799985,None,695.557150799985,None,695.557150799985,None,697.529997529995,None,697.529997529995,None,697.529997529995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7,259,10,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.76491279999027,697.546269499988,698.571743499982,698.52699849999,None,697.546269499988,None,697.546269499988,None,697.546269499988,None,699.29762472999,None,699.29762472999,None,699.29762472999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,8,260,11,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,positive,positive,j,j,1,0.783161699975608,699.314404300007,700.336421199987,700.293496300001,None,699.314404300007,None,699.314404300007,None,699.314404300007,None,701.084846029998,None,701.084846029998,None,701.084846029998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,9,261,7,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,neutral,k,k,1,0.715426500013564,701.105508000008,702.121910599992,702.077236199984,None,701.105508000008,None,701.105508000008,None,701.105508000008,None,702.80063793,None,702.80063793,None,702.80063793,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,10,262,13,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,positive,neutral,k,k,1,0.616261100018164,702.818239499989,703.827082400006,703.790729,None,702.818239499989,None,702.818239499989,None,702.818239499989,None,704.420803330003,None,704.420803330003,None,704.420803330003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,11,263,1,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,neutral,neutral,k,k,1,0.658541200013133,704.441246000002,705.453461800003,705.4104162,None,704.441246000002,None,704.441246000002,None,704.441246000002,None,706.081410029999,None,706.081410029999,None,706.081410029999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,12,264,12,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.896833399980096,706.098290499998,707.122057900007,707.077386899997,None,706.098290499998,None,706.098290499998,None,706.098290499998,None,707.981317729989,None,707.981317729989,None,707.981317729989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,13,265,5,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,negative,positive,j,j,1,0.815821099997265,707.99705559999,709.022190999996,708.976785799983,None,707.99705559999,None,707.99705559999,None,707.99705559999,None,709.799044230001,None,709.799044230001,None,709.799044230001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,14,266,6,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,positive,negative,l,l,1,0.894020300009288,709.816322900006,710.821868300001,710.803769199993,None,709.816322900006,None,709.816322900006,None,709.816322900006,None,711.696168329983,None,711.696168329983,None,711.696168329983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,15,267,2,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,positive,positive,j,j,1,0.749219299992546,711.712968499982,712.727408799983,712.690609299985,None,711.712968499982,None,711.712968499982,None,711.712968499982,None,713.448175129984,None,713.448175129984,None,713.448175129984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,16,268,14,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,2,negative,positive,j,j,1,0.816434499982279,713.465204599983,714.48879459998,714.443953899987,None,713.465204599983,None,713.465204599983,None,713.465204599983,None,715.267619030006,None,715.267619030006,None,715.267619030006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,17,269,8,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,1,1,1,neutral,positive,j,j,1,0.811891600023955,715.284345299995,716.303831500001,716.258049099997,None,715.284345299995,None,715.284345299995,None,715.284345299995,None,717.082254029994,None,717.082254029994,None,717.082254029994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.003876255473
